sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,365.5,0.000037109,0.0018741,0.00026253,0.77344,0.88915,26947.6407340537,0.002423071
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,366,0.000037062,0.001875,0.0002624,0.77383,0.8903,26981.8142571907,0.0024230128
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,366.5,0.000037015,0.0018759,0.00026227,0.77422,0.89144,27016.0745643658,0.0024229547
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,367,0.000036968,0.0018767,0.00026213,0.77461,0.89259,27050.421986583,0.0024227676
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,367.5,0.000036921,0.0018776,0.000262,0.775,0.89373,27084.8568565315,0.0024227097
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,368,0.000036874,0.0018785,0.00026187,0.77539,0.89488,27119.3795085968,0.0024226518
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,368.5,0.000036827,0.0018793,0.00026174,0.77578,0.89602,27153.9902788715,0.0024224651
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,369,0.00003678,0.0018802,0.0002616,0.77617,0.89717,27188.6895051659,0.0024224075
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,369.5,0.000036733,0.0018811,0.00026147,0.77656,0.89831,27223.4775270193,0.0024223499
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,370,0.000036686,0.0018819,0.00026134,0.77695,0.89946,27258.3546857112,0.0024221636
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,370.5,0.000036638,0.0018828,0.0002612,0.77734,0.9006,27294.0662699929,0.0024221062
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,371,0.000036591,0.0018837,0.00026107,0.77773,0.90175,27329.1246481375,0.0024220488
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,371.5,0.000036544,0.0018845,0.00026094,0.77812,0.90289,27364.2732049037,0.002421863
4120,10.1016/j.nanoen.2014.11.027,11853,2a,14058,x=0.0,MgAg0.97Sb0.99,372,0.000036497,0.0018854,0.0002608,0.77851,0.90404,27399.5122886813,0.0024218058
