sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,104,4.2465e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,104.5,4.2463e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,105,4.2461e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,105.5,4.2459e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,106,4.2457e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,106.5,4.2455e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,107,4.2454e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,107.5,4.2452e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,108,4.245e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,108.5,4.2448e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,109,4.2446e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,109.5,4.2444e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,110,4.2442e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,110.5,4.2441e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,111,4.2439e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,111.5,4.2437e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,112,4.2435e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,112.5,4.2433e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,113,4.2431e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,113.5,4.2429e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,114,4.2428e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,114.5,4.2426e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,115,4.2424e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,115.5,4.2422e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,116,4.242e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,116.5,4.2418e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,117,4.2417e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,117.5,4.2415e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,118,4.2413e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,118.5,4.2411e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,119,4.2409e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,119.5,4.2407e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,120,4.2405e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,120.5,4.2404e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,121,4.2402e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,121.5,4.24e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,122,4.2398e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,122.5,4.2396e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,123,4.2394e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,123.5,4.2393e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,124,4.2391e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,124.5,4.2389e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,125,4.2387e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,125.5,4.2385e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,126,4.2383e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,126.5,4.2381e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,127,4.238e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,127.5,4.2378e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,128,4.2376e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,128.5,4.2374e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,129,4.2372e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,129.5,4.237e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,130,4.2368e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,130.5,4.2367e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,131,4.2365e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,131.5,4.2363e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,132,4.2361e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,132.5,4.2359e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,133,4.2357e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,133.5,4.2356e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,134,4.2354e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,134.5,4.2352e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,135,4.235e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,135.5,4.2348e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,136,4.2346e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,136.5,4.2344e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,137,4.2343e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,137.5,4.2341e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,138,4.2339e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,138.5,4.2337e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,139,4.2335e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,139.5,4.2333e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,140,4.2332e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,140.5,4.233e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,141,4.2328e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,141.5,4.2326e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,142,4.2324e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,142.5,4.2322e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,143,4.232e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,143.5,4.2319e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,144,4.2317e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,144.5,4.2315e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,145,4.2313e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,145.5,4.2311e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,146,4.2309e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,146.5,4.2307e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,147,4.2306e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,147.5,4.2304e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,148,4.2302e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,148.5,4.23e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,149,4.2298e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,149.5,4.2296e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,150,4.2295e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,150.5,4.2293e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,151,4.2291e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,151.5,4.2289e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,152,4.2287e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,152.5,4.2285e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,153,4.2283e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,153.5,4.2282e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,154,4.228e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,154.5,4.2278e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,155,4.2276e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,155.5,4.2274e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,156,4.2272e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,156.5,4.2271e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,157,4.2269e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,157.5,4.2267e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,158,4.2265e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,158.5,4.2263e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,159,4.2261e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,159.5,4.2259e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,160,4.2258e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,160.5,4.2256e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,161,4.2254e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,161.5,4.2252e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,162,4.225e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,162.5,4.2248e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,163,4.2246e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,163.5,4.2245e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,164,4.2243e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,164.5,4.2241e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,165,4.2239e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,165.5,4.2237e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,166,4.2235e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,166.5,4.2234e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,167,4.2232e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,167.5,4.223e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,168,4.2228e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,168.5,4.2226e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,169,4.2224e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,169.5,4.2222e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,170,4.2221e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,170.5,4.2219e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,171,4.2217e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,171.5,4.2215e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,172,4.2213e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,172.5,4.2211e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,173,4.221e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,173.5,4.2208e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,174,4.2206e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,174.5,4.2204e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,175,4.2202e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,175.5,4.22e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,176,4.2198e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,176.5,4.2197e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,177,4.2195e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,177.5,4.2193e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,178,4.2191e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,178.5,4.2189e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,179,4.2187e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,179.5,4.2185e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,180,4.2184e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,180.5,4.2182e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,181,4.218e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,181.5,4.2178e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,182,4.2176e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,182.5,4.2174e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,183,4.2173e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,183.5,4.2171e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,184,4.2169e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,184.5,4.2167e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,185,4.2165e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,185.5,4.2163e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,186,4.2161e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,186.5,4.216e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,187,4.2158e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,187.5,4.2156e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,188,4.2154e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,188.5,4.2152e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,189,4.215e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,189.5,4.2149e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,190,4.2147e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,190.5,4.2145e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,191,4.2143e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,191.5,4.2141e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,192,4.2139e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,192.5,4.2137e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,193,4.2136e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,193.5,4.2134e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,194,4.2132e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,194.5,4.213e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,195,4.2128e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,195.5,4.2126e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,196,4.2124e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,196.5,4.2123e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,197,4.2121e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,197.5,4.2119e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,198,4.2117e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,198.5,4.2115e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,199,4.2113e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,199.5,4.2112e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,200,4.211e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,200.5,4.2108e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,201,4.2106e+24,,,,,,,
3290,10.1088/0022-3727/44/47/475304,25425,3a,31655, Pb1−xAgxSe_ x=0, PbSe ,201.5,4.2104e+24,,,,,,,
