sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Figure of merit Z
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,364.5,0.33812,8.687e-7,0.00082573,1.1961,-0.006295,2.9575298711,7.262e-7
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,365,0.33748,0.0000011934,0.00082504,1.1955,-0.0059915,2.9631385564,9.982e-7
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,365.5,0.33684,0.0000015182,0.00082435,1.1949,-0.005688,2.9687685548,0.0000012706
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,366,0.3362,0.0000018429,0.00082366,1.1942,-0.0053844,2.9744199881,0.0000015432
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,366.5,0.33556,0.0000021676,0.00082297,1.1936,-0.0050809,2.9800929789,0.000001816
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,367,0.33492,0.0000024924,0.00082228,1.193,-0.0047774,2.9857876508,0.0000020892
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,367.5,0.33428,0.0000028171,0.00082159,1.1923,-0.0044738,2.9915041283,0.0000023627
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,368,0.33364,0.0000031419,0.00082091,1.1917,-0.0041703,2.9972425369,0.0000026365
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,368.5,0.33299,0.0000034666,0.00082022,1.1911,-0.0038668,3.003093186,0.0000029104
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,369,0.33235,0.0000037914,0.00081953,1.1904,-0.0035632,3.0088761847,0.000003185
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,369.5,0.33171,0.0000041161,0.00081884,1.1898,-0.0032597,3.0146814989,0.0000034595
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,370,0.33107,0.0000044409,0.00081815,1.1892,-0.0029562,3.0205092579,0.0000037344
73,10.1016/j.actamat.2015.04.023,4591,3(a),5857,x=0,Mg3Sb2,370.5,0.33043,0.0000047656,0.00081746,1.1885,-0.0026526,3.026359592,0.0000040098
