sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,550,0.0000037828,0.00010741,3.3047,0.48491,264354.4464417892,0.003049833,0.0009228774
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,600,0.0000039251,0.00011239,3.4569,0.53681,254770.5790935263,0.0032181377,0.0009309317
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,650,0.0000040674,0.00011737,3.609,0.58871,245857.3044205143,0.0033868606,0.0009384485
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,700,0.0000042096,0.00012235,3.7612,0.64061,237552.2614975294,0.0035560439,0.0009454546
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,750,0.0000043519,0.00012733,3.9134,0.69251,229784.691743836,0.0037254829,0.0009519811
8671,10.1016/j.intermet.2010.12.001,25123,2,31283,CayFe4Sb12_ y=0.92 BM,undefined,800,0.0000044942,0.0001323,4.0656,0.74441,222509.0116149704,0.0038946398,0.0009579496
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,300,0.0000036191,0.000071265,,,276311.7902240889,0.0014033048,
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,350,0.0000037775,0.000075784,,,264725.3474520185,0.0015203745,
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,400,0.000003936,0.000080303,,,254065.0406504065,0.0016383567,
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,450,0.0000040944,0.000084822,,,244236.0296991012,0.0017572225,
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,500,0.0000042528,0.000089341,3.8196,0.25748,235139.2024078254,0.0018768374,0.0004913702
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,550,0.0000044113,0.00009386,3.9924,0.28395,226690.544737379,0.0019970756,0.0005002193
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,600,0.0000045697,0.000098378,4.1652,0.31041,218832.7461321312,0.0021179138,0.0005084783
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,650,0.0000047282,0.0001029,4.3379,0.33687,211496.975593249,0.0022394167,0.0005162444
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,700,0.0000048866,0.00010742,4.5107,0.36334,204641.2638644456,0.0023613671,0.0005235035
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,750,0.0000050451,0.00011194,4.6835,0.3898,198212.1266179065,0.0024837097,0.0005303106
8671,10.1016/j.intermet.2010.12.001,25123,2,31284,CayFe4Sb12_ y=0.91 HM,undefined,800,0.0000052035,0.00011645,4.8562,0.41626,192178.3415009129,0.0026060541,0.0005366447
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,300,0.0000036602,0.000091519,,,273209.1142560515,0.0022883251,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,350,0.0000040066,0.000099203,,,249588.1795038187,0.002456256,
8671,10.1016/j.intermet.2010.12.001,25128,8(a),31288,BM DD0.86Fe4Sb12,undefined,400,0.00000438,0.00010689,,,228310.502283105,0.0026085553,
