sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Hall concentration,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,360,42899,23894000000000,-0.0002274,0.87948,0.8231,0.0000233106,0.0022183399,0.0025223313
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,360.5,42864,23926000000000,-0.00022734,0.88026,0.82273,0.0000233296,0.0022153605,0.0025167115
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,361,42829,23958000000000,-0.00022728,0.88104,0.82235,0.0000233487,0.0022123833,0.0025111043
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,361.5,42794,23991000000000,-0.00022722,0.88181,0.82198,0.0000233678,0.0022094084,0.0025055379
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,362,42759,24023000000000,-0.00022717,0.88259,0.8216,0.0000233869,0.0022066299,0.0025001755
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,362.5,42724,24055000000000,-0.00022711,0.88337,0.82123,0.000023406,0.0022036591,0.0024946049
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,363,42689,24087000000000,-0.00022705,0.88414,0.82085,0.0000234252,0.0022006906,0.0024890748
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,363.5,42654,24120000000000,-0.000227,0.88492,0.82048,0.0000234445,0.002197918,0.0024837476
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,364,42619,24152000000000,-0.00022694,0.88569,0.8201,0.0000234637,0.0021949537,0.0024782414
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,364.5,42584,24184000000000,-0.00022688,0.88647,0.81973,0.000023483,0.0021919916,0.0024727194
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,365,42549,24216000000000,-0.00022682,0.88725,0.81935,0.0000235023,0.0021890317,0.0024672096
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,365.5,42514,24249000000000,-0.00022677,0.88802,0.81898,0.0000235217,0.0021862668,0.0024619568
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,366,42479,24281000000000,-0.00022671,0.8888,0.8186,0.000023541,0.0021833112,0.0024564707
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,366.5,42444,24313000000000,-0.00022665,0.88957,0.81823,0.0000235605,0.0021803577,0.0024510243
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,367,42409,24346000000000,-0.00022659,0.89035,0.81785,0.0000235799,0.0021774065,0.0024455624
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,367.5,42374,24378000000000,-0.00022654,0.89113,0.81747,0.0000235994,0.0021746494,0.0024403279
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,368,42339,24410000000000,-0.00022648,0.8919,0.8171,0.0000236189,0.0021717024,0.0024349169
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,368.5,42304,24442000000000,-0.00022642,0.89268,0.81672,0.0000236384,0.0021687576,0.0024294905
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,369,42269,24475000000000,-0.00022637,0.89345,0.81635,0.000023658,0.0021660063,0.0024243173
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,369.5,42233,24507000000000,-0.00022631,0.89423,0.81597,0.0000236782,0.0021630145,0.002418857
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,370,42198,24539000000000,-0.00022625,0.89501,0.8156,0.0000236978,0.0021600761,0.0024134658
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,370.5,42163,24571000000000,-0.00022619,0.89578,0.81522,0.0000237175,0.0021571399,0.0024081135
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,371,42128,24604000000000,-0.00022614,0.89656,0.81485,0.0000237372,0.0021543964,0.0024029584
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,371.5,42093,24636000000000,-0.00022608,0.89733,0.81447,0.0000237569,0.0021514644,0.002397629
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,372,42058,24668000000000,-0.00022602,0.89811,0.8141,0.0000237767,0.0021485346,0.0023922845
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,372.5,42023,24700000000000,-0.00022596,0.89889,0.81372,0.0000237965,0.002145607,0.0023869517
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,373,41988,24733000000000,-0.00022591,0.89966,0.81335,0.0000238163,0.0021428714,0.002381868
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,373.5,41953,24765000000000,-0.00022585,0.90044,0.81297,0.0000238362,0.002139948,0.0023765581
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,374,41918,24797000000000,-0.00022579,0.90122,0.8126,0.0000238561,0.0021370268,0.0023712598
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,374.5,41883,24829000000000,-0.00022574,0.90199,0.81222,0.000023876,0.0021342968,0.002366209
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,375,41848,24862000000000,-0.00022568,0.90277,0.81185,0.000023896,0.0021313798,0.0023609334
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,375.5,41813,24894000000000,-0.00022562,0.90354,0.81147,0.000023916,0.002128465,0.0023556954
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,376,41778,24926000000000,-0.00022556,0.90432,0.8111,0.000023936,0.0021255524,0.0023504428
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,376.5,41743,24958000000000,-0.00022551,0.9051,0.81072,0.0000239561,0.0021228303,0.0023454096
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,377,41708,24991000000000,-0.00022545,0.90587,0.81035,0.0000239762,0.0021199218,0.0023402053
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,377.5,41673,25023000000000,-0.00022539,0.90665,0.80997,0.0000239964,0.0021170156,0.0023349866
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,378,41638,25055000000000,-0.00022533,0.90742,0.8096,0.0000240165,0.0021141115,0.0023298049
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,378.5,41603,25087000000000,-0.00022528,0.9082,0.80922,0.0000240367,0.0021113971,0.0023248151
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,379,41568,25120000000000,-0.00022522,0.90898,0.80885,0.000024057,0.0021084972,0.00231963
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,379.5,41532,25152000000000,-0.00022516,0.90975,0.80847,0.0000240778,0.0021055489,0.0023144258
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,380,41497,25184000000000,-0.00022511,0.91053,0.8081,0.0000240981,0.0021028402,0.0023094684
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,380.5,41462,25217000000000,-0.00022505,0.9113,0.80772,0.0000241185,0.0020999467,0.0023043419
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,381,41427,25249000000000,-0.00022499,0.91208,0.80735,0.0000241388,0.0020970555,0.0022992012
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,381.5,41392,25281000000000,-0.00022493,0.91286,0.80697,0.0000241593,0.0020941664,0.0022940718
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,382,41357,25313000000000,-0.00022488,0.91363,0.8066,0.0000241797,0.0020914654,0.0022891821
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,382.5,41322,25346000000000,-0.00022482,0.91441,0.80622,0.0000242002,0.0020885805,0.0022840744
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,383,41287,25378000000000,-0.00022476,0.91518,0.80585,0.0000242207,0.0020856978,0.0022790028
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,383.5,41252,25410000000000,-0.0002247,0.91596,0.80547,0.0000242412,0.0020828172,0.0022739172
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,384,41217,25442000000000,-0.00022465,0.91674,0.8051,0.0000242618,0.002080124,0.0022690447
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,384.5,41182,25475000000000,-0.00022459,0.91751,0.80472,0.0000242825,0.0020772476,0.0022640054
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,385,41147,25507000000000,-0.00022453,0.91829,0.80435,0.0000243031,0.0020743734,0.0022589524
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,385.5,41112,25539000000000,-0.00022447,0.91906,0.80397,0.0000243238,0.0020715013,0.0022539348
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,386,41077,25571000000000,-0.00022442,0.91984,0.8036,0.0000243445,0.0020688158,0.002249104
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,386.5,41042,25604000000000,-0.00022436,0.92062,0.80322,0.0000243653,0.002065948,0.0022440833
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,387,41007,25636000000000,-0.0002243,0.92139,0.80285,0.0000243861,0.0020630823,0.0022390977
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,387.5,40972,25668000000000,-0.00022425,0.92217,0.80247,0.0000244069,0.0020604025,0.0022342979
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,388,40937,25700000000000,-0.00022419,0.92295,0.8021,0.0000244278,0.0020575409,0.0022293092
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,388.5,40902,25733000000000,-0.00022413,0.92372,0.80172,0.0000244487,0.0020546816,0.0022243554
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,389,40867,25765000000000,-0.00022407,0.9245,0.80134,0.0000244696,0.0020518244,0.0022193882
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,389.5,40831,25797000000000,-0.00022402,0.92527,0.80097,0.0000244912,0.0020491021,0.0022145991
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,390,40796,25829000000000,-0.00022396,0.92605,0.80059,0.0000245122,0.0020462491,0.0022096529
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,390.5,40761,25862000000000,-0.0002239,0.92683,0.80022,0.0000245333,0.0020433983,0.0022047174
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,391,40726,25894000000000,-0.00022384,0.9276,0.79984,0.0000245543,0.0020405496,0.0021998163
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,391.5,40691,25926000000000,-0.00022379,0.92838,0.79947,0.0000245755,0.0020378852,0.0021950981
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,392,40656,25959000000000,-0.00022373,0.92915,0.79909,0.0000245966,0.0020350407,0.0021902176
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,392.5,40621,25991000000000,-0.00022367,0.92993,0.79872,0.0000246178,0.0020321983,0.002185324
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,393,40586,26023000000000,-0.00022362,0.93071,0.79834,0.000024639,0.0020295396,0.0021806359
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,393.5,40551,26055000000000,-0.00022356,0.93148,0.79797,0.0000246603,0.0020267014,0.0021757863
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,394,40516,26088000000000,-0.0002235,0.93226,0.79759,0.0000246816,0.0020238654,0.0021709237
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,394.5,40481,26120000000000,-0.00022344,0.93303,0.79722,0.0000247029,0.0020210315,0.0021660948
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,395,40446,26152000000000,-0.00022339,0.93381,0.79684,0.0000247243,0.0020183805,0.0021614466
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,395.5,40411,26184000000000,-0.00022333,0.93459,0.79647,0.0000247457,0.0020155507,0.0021566149
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,396,40376,26217000000000,-0.00022327,0.93536,0.79609,0.0000247672,0.0020127231,0.0021518165
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,396.5,40341,26249000000000,-0.00022321,0.93614,0.79572,0.0000247887,0.0020098977,0.0021470055
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,397,40306,26281000000000,-0.00022316,0.93691,0.79534,0.0000248102,0.0020072543,0.0021424196
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,397.5,40271,26313000000000,-0.0002231,0.93769,0.79497,0.0000248318,0.002004433,0.0021376287
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,398,40236,26346000000000,-0.00022304,0.93847,0.79459,0.0000248534,0.0020016139,0.0021328481
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,398.5,40201,26378000000000,-0.00022299,0.93924,0.79422,0.000024875,0.0019989762,0.0021282912
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,399,40165,26410000000000,-0.00022293,0.94002,0.79384,0.0000248973,0.0019961115,0.0021234777
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,399.5,40130,26442000000000,-0.00022287,0.9408,0.79347,0.000024919,0.0019932987,0.0021187274
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,400,40095,26475000000000,-0.00022281,0.94157,0.79309,0.0000249408,0.0019904881,0.0021140096
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,400.5,40060,26507000000000,-0.00022276,0.94235,0.79272,0.0000249626,0.001987858,0.0021094689
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,401,40025,26539000000000,-0.0002227,0.94312,0.79234,0.0000249844,0.0019850515,0.0021047708
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,401.5,39990,26571000000000,-0.00022264,0.9439,0.79197,0.0000250063,0.0019822471,0.0021000605
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,402,39955,26604000000000,-0.00022258,0.94468,0.79159,0.0000250282,0.0019794449,0.0020953602
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,402.5,39920,26636000000000,-0.00022253,0.94545,0.79122,0.0000250501,0.0019768225,0.00209088
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,403,39885,26668000000000,-0.00022247,0.94623,0.79084,0.0000250721,0.0019740244,0.0020861993
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,403.5,39850,26701000000000,-0.00022241,0.947,0.79047,0.0000250941,0.0019712284,0.0020815506
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,404,39815,26733000000000,-0.00022236,0.94778,0.79009,0.0000251162,0.0019686116,0.0020770766
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,404.5,39780,26765000000000,-0.0002223,0.94856,0.78972,0.0000251383,0.0019658198,0.0020724254
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,405,39745,26797000000000,-0.00022224,0.94933,0.78934,0.0000251604,0.0019630301,0.0020678058
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,405.5,39710,26830000000000,-0.00022218,0.95011,0.78897,0.0000251826,0.0019602425,0.0020631743
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,406,39675,26862000000000,-0.00022213,0.95088,0.78859,0.0000252048,0.0019576334,0.0020587597
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,406.5,39640,26894000000000,-0.00022207,0.95166,0.78822,0.000025227,0.00195485,0.0020541475
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,407,39605,26926000000000,-0.00022201,0.95244,0.78784,0.0000252493,0.0019520687,0.002049545
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,407.5,39570,26959000000000,-0.00022195,0.95321,0.78747,0.0000252717,0.0019492895,0.0020449739
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,408,39535,26991000000000,-0.0002219,0.95399,0.78709,0.000025294,0.001946688,0.0020405748
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,408.5,39500,27023000000000,-0.00022184,0.95476,0.78672,0.0000253165,0.0019439129,0.0020360226
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,409,39464,27055000000000,-0.00022178,0.95554,0.78634,0.0000253395,0.0019410908,0.0020314072
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,409.5,39429,27088000000000,-0.00022173,0.95632,0.78597,0.000025362,0.001938495,0.0020270359
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,410,39394,27120000000000,-0.00022167,0.95709,0.78559,0.0000253846,0.0019357262,0.0020225122
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,410.5,39359,27152000000000,-0.00022161,0.95787,0.78521,0.0000254071,0.0019329595,0.0020179769
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,411,39324,27184000000000,-0.00022155,0.95865,0.78484,0.0000254298,0.001930195,0.0020134513
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,411.5,39289,27217000000000,-0.0002215,0.95942,0.78446,0.0000254524,0.0019276067,0.0020091375
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,412,39254,27249000000000,-0.00022144,0.9602,0.78409,0.0000254751,0.0019248463,0.0020046306
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,412.5,39219,27281000000000,-0.00022138,0.96097,0.78371,0.0000254978,0.0019220881,0.0020001541
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,413,39184,27313000000000,-0.00022132,0.96175,0.78334,0.0000255206,0.0019193319,0.0019956662
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,413.5,39149,27346000000000,-0.00022127,0.96253,0.78296,0.0000255434,0.0019167512,0.0019913678
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,414,39114,27378000000000,-0.00022121,0.9633,0.78259,0.0000255663,0.0019139992,0.0019869191
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,414.5,39079,27410000000000,-0.00022115,0.96408,0.78221,0.0000255892,0.0019112493,0.0019824592
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,415,39044,27443000000000,-0.0002211,0.96485,0.78184,0.0000256121,0.0019086741,0.0019782082
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,415.5,39009,27475000000000,-0.00022104,0.96563,0.78146,0.0000256351,0.0019059283,0.0019737667
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,416,38974,27507000000000,-0.00022098,0.96641,0.78109,0.0000256581,0.0019031846,0.0019693346
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,416.5,38939,27539000000000,-0.00022092,0.96718,0.78071,0.0000256812,0.0019004431,0.0019649321
27908,10.1039/c8ee03374a,24908,Figure 2A,31059,Mg3.05(Sb0.3Bi0.7)2-􏰀yTey_ y=0.0025,undefined,417,38904,27572000000000,-0.00022087,0.96796,0.78034,0.0000257043,0.0018978755,0.0019606962
