sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Electrical conductivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical resistivity,Power factor,Figure of merit Z
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,335,40249,0.000090049,1.6855,0.85155,0.0000248453,0.000326372,0.0001936351
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,335.5,40230,0.000090154,1.6846,0.85226,0.0000248571,0.0003269791,0.000194099
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,336,40211,0.000090258,1.6837,0.85296,0.0000248688,0.0003275792,0.0001945591
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,336.5,40192,0.000090363,1.6828,0.85366,0.0000248806,0.0003281866,0.0001950242
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,337,40173,0.000090467,1.6819,0.85436,0.0000248923,0.000328787,0.0001954855
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,337.5,40154,0.000090572,1.681,0.85507,0.0000249041,0.0003293948,0.0001959517
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,338,40135,0.000090676,1.6801,0.85577,0.0000249159,0.0003299955,0.0001964142
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,338.5,40116,0.000090781,1.6793,0.85647,0.0000249277,0.0003306036,0.0001968699
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,339,40097,0.000090886,1.6784,0.85718,0.0000249395,0.0003312118,0.0001973378
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,339.5,40078,0.00009099,1.6775,0.85788,0.0000249513,0.000331813,0.0001978021
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,340,40059,0.000091095,1.6766,0.85858,0.0000249632,0.0003324216,0.0001982712
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,340.5,40040,0.000091199,1.6757,0.85928,0.000024975,0.000333023,0.0001987366
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,341,40021,0.000091304,1.6748,0.85999,0.0000249869,0.0003336319,0.000199207
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,341.5,40002,0.000091408,1.6739,0.86069,0.0000249988,0.0003342336,0.0001996736
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,342,39983,0.000091513,1.673,0.86139,0.0000250106,0.0003348428,0.0002001451
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,342.5,39964,0.000091617,1.6721,0.8621,0.0000250225,0.0003354448,0.0002006129
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,343,39945,0.000091722,1.6712,0.8628,0.0000250344,0.0003360543,0.0002010856
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,343.5,39926,0.000091826,1.6703,0.8635,0.0000250463,0.0003366566,0.0002015546
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,344,39907,0.000091931,1.6694,0.8642,0.0000250583,0.0003372664,0.0002020285
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,344.5,39888,0.000092036,1.6685,0.86491,0.0000250702,0.0003378763,0.000202503
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,345,39869,0.00009214,1.6676,0.86561,0.0000250821,0.000338479,0.0002029737
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,345.5,39850,0.000092245,1.6667,0.86631,0.0000250941,0.0003390892,0.0002034495
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,346,39832,0.000092349,1.6658,0.86702,0.0000251054,0.0003397008,0.0002039265
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,346.5,39813,0.000092454,1.6649,0.86772,0.0000251174,0.0003403113,0.0002044034
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,347,39794,0.000092558,1.664,0.86842,0.0000251294,0.0003409145,0.0002048765
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,347.5,39775,0.000092663,1.6631,0.86912,0.0000251414,0.0003415253,0.0002053546
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,348,39756,0.000092767,1.6622,0.86983,0.0000251534,0.0003421289,0.0002058289
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,348.5,39737,0.000092872,1.6614,0.87053,0.0000251655,0.0003427399,0.0002062958
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,349,39718,0.000092976,1.6605,0.87123,0.0000251775,0.0003433437,0.0002067713
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,349.5,39699,0.000093081,1.6596,0.87194,0.0000251896,0.000343955,0.0002072518
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,350,39680,0.000093186,1.6587,0.87264,0.0000252016,0.0003445665,0.0002077328
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,350.5,39661,0.00009329,1.6578,0.87334,0.0000252137,0.0003451706,0.0002082101
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,351,39642,0.000093395,1.6569,0.87404,0.0000252258,0.0003457823,0.0002086923
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,351.5,39623,0.000093499,1.656,0.87475,0.0000252379,0.0003463868,0.0002091708
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,352,39604,0.000093604,1.6551,0.87545,0.00002525,0.0003469987,0.0002096542
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,352.5,39585,0.000093708,1.6542,0.87615,0.0000252621,0.0003476034,0.0002101338
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,353,39566,0.000093813,1.6533,0.87685,0.0000252742,0.0003482156,0.0002106185
27947,10.1016/j.actamat.2017.10.015,25465,Figure 2A,31712,Mg(3-x-0.0125)ZnxNa0.0125Sb2_ x=0,undefined,353.5,39547,0.000093917,1.6524,0.87756,0.0000252864,0.0003488205,0.0002110993
