sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier mobility,Electrical resistivity,Seebeck coefficient,Thermal conductivity,ZT,Electrical conductivity,Power factor,Figure of merit Z
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,378.5,0.025639,0.0000071939,0.000083374,2.2573,0.23395,139006.6584189383,0.0009662664,0.0004280629
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,379,0.025615,0.000007206,0.000083527,2.2533,0.23494,138773.2445184568,0.0009681876,0.0004296754
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,379.5,0.025591,0.000007218,0.000083681,2.2494,0.23594,138542.5325574951,0.0009701454,0.0004312908
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,380,0.025567,0.0000072302,0.000083835,2.2455,0.23694,138308.7604768886,0.0009720765,0.0004328998
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,380.5,0.025543,0.0000072423,0.00008399,2.2416,0.23793,138077.6825041769,0.0009740442,0.0004345308
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,381,0.025518,0.0000072545,0.000084145,2.2377,0.23893,137845.4752222758,0.0009759985,0.0004361615
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,381.5,0.025494,0.0000072668,0.000084301,2.2338,0.23992,137612.1539054329,0.0009779626,0.0004378022
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,382,0.02547,0.0000072791,0.000084458,2.23,0.24092,137379.621107005,0.00097995,0.0004394394
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,382.5,0.025446,0.0000072914,0.000084615,2.2261,0.24192,137147.8728364923,0.0009819374,0.0004411021
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,383,0.025422,0.0000073038,0.000084773,2.2223,0.24291,136915.0305320518,0.0009839346,0.0004427551
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,383.5,0.025397,0.0000073163,0.000084932,2.2185,0.24391,136681.1093038831,0.0009859416,0.0004444181
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,384,0.025373,0.0000073287,0.000085091,2.2147,0.2449,136449.8478584196,0.0009879622,0.000446093
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,384.5,0.025349,0.0000073413,0.000085251,2.2109,0.2459,136215.6566275728,0.000989979,0.000447772
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,385,0.025325,0.0000073538,0.000085411,2.2071,0.2469,135984.117055128,0.0009920094,0.0004494628
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,385.5,0.025301,0.0000073664,0.000085572,2.2034,0.24789,135751.5204170287,0.0009940496,0.0004511435
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,386,0.025277,0.0000073791,0.000085733,2.1996,0.24889,135517.8815844751,0.0009960764,0.0004528443
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,386.5,0.025252,0.0000073918,0.000085895,2.1959,0.24989,135285.0455910604,0.0009981264,0.0004545409
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,387,0.025228,0.0000074045,0.000086058,2.1922,0.25088,135053.00830576,0.0010001998,0.0004562539
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,387.5,0.025204,0.0000074173,0.000086221,2.1885,0.25188,134819.9479595001,0.0010022597,0.0004579665
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,388,0.02518,0.0000074301,0.000086384,2.1848,0.25287,134587.6906098168,0.0010043197,0.0004596849
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,388.5,0.025156,0.000007443,0.000086549,2.1811,0.25387,134354.426978369,0.0010064127,0.0004614244
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,389,0.025132,0.0000074559,0.000086713,2.1775,0.25487,134121.9705199909,0.0010084825,0.0004631378
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,389.5,0.025107,0.0000074689,0.000086878,2.1738,0.25586,133888.5244145724,0.001010562,0.0004648827
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,390,0.025083,0.0000074819,0.000087044,2.1702,0.25686,133655.8895467729,0.001012665,0.0004666229
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,390.5,0.025059,0.0000074949,0.000087211,2.1666,0.25785,133424.0616952861,0.0010147912,0.0004683796
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,391,0.025035,0.000007508,0.000087377,2.163,0.25885,133191.2626531699,0.0010168807,0.0004701251
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,391.5,0.025011,0.0000075211,0.000087545,2.1594,0.25985,132959.2745741979,0.0010190168,0.0004718981
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,392,0.024986,0.0000075343,0.000087712,2.1558,0.26084,132726.3315769215,0.0010211161,0.0004736599
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,392.5,0.024962,0.0000075475,0.000087881,2.1523,0.26184,132494.2033786022,0.001023262,0.0004754272
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,393,0.024938,0.0000075608,0.000088049,2.1487,0.26283,132261.1363876839,0.0010253712,0.0004772054
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,393.5,0.024914,0.0000075741,0.000088219,2.1452,0.26383,132028.8879206771,0.001027527,0.0004789889
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,394,0.02489,0.0000075874,0.000088389,2.1417,0.26483,131797.453673195,0.0010296828,0.0004807783
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,394.5,0.024866,0.0000076008,0.000088559,2.1382,0.26582,131565.0984106936,0.0010318251,0.0004825672
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,395,0.024841,0.0000076142,0.000088729,2.1347,0.26682,131333.5609781724,0.0010339675,0.000484362
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,395.5,0.024817,0.0000076277,0.000088901,2.1312,0.26782,131101.118292539,0.001036143,0.0004861782
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,396,0.024793,0.0000076412,0.000089072,2.1277,0.26881,130869.4969376538,0.0010382952,0.0004879895
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,396.5,0.024769,0.0000076547,0.000089244,2.1243,0.26981,130638.6925679648,0.0010404708,0.0004897946
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,397,0.024745,0.0000076683,0.000089417,2.1208,0.2708,130407.0002477733,0.0010426561,0.0004916334
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,397.5,0.024721,0.0000076819,0.00008959,2.1174,0.2718,130176.128301592,0.0010448415,0.000493455
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,398,0.024696,0.0000076956,0.000089763,2.114,0.2728,129944.383803732,0.0010470134,0.000495276
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,398.5,0.024672,0.0000077093,0.000089937,2.1106,0.27379,129713.4629603207,0.0010492086,0.0004971139
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,399,0.024648,0.000007723,0.000090111,2.1072,0.27479,129483.3613880616,0.0010514039,0.0004989578
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,399.5,0.024624,0.0000077368,0.000090286,2.1038,0.27578,129252.4040947162,0.001053609,0.0005008123
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,400,0.0246,0.0000077506,0.000090461,2.1004,0.27678,129022.2692436715,0.0010558141,0.0005026729
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,400.5,0.024575,0.0000077645,0.000090636,2.0971,0.27778,128791.2937085453,0.0010580056,0.0005045089
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,401,0.024551,0.0000077784,0.000090812,2.0937,0.27877,128561.1436799342,0.0010602205,0.0005063861
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,401.5,0.024527,0.0000077924,0.000090989,2.0904,0.27977,128330.1678558596,0.0010624452,0.0005082497
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,402,0.024503,0.0000078063,0.000091165,2.0871,0.28076,128101.6614785494,0.0010646602,0.0005101146
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,402.5,0.024479,0.0000078204,0.000091342,2.0838,0.28176,127870.6971510409,0.0010668714,0.0005119836
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,403,0.024455,0.0000078344,0.00009152,2.0805,0.28276,127642.1934034514,0.0010691196,0.0005138763
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,403.5,0.02443,0.0000078485,0.000091698,2.0772,0.28375,127412.8814423138,0.0010713542,0.0005157684
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,404,0.024406,0.0000078627,0.000091876,2.0739,0.28475,127182.77436504,0.0010735752,0.00051766
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,404.5,0.024382,0.0000078769,0.000092055,2.0707,0.28575,126953.496934073,0.0010758196,0.0005195439
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,405,0.024358,0.0000078911,0.000092234,2.0674,0.28674,126725.0446705783,0.001078064,0.0005214588
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,405.5,0.024334,0.0000079054,0.000092413,2.0642,0.28774,126495.8129885901,0.0010802948,0.0005233479
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,406,0.02431,0.0000079197,0.000092593,2.061,0.28873,126267.4091190323,0.001082549,0.0005252543
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,406.5,0.024285,0.000007934,0.000092773,2.0578,0.28973,126039.8285858331,0.0010848033,0.0005271665
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,407,0.024261,0.0000079484,0.000092953,2.0546,0.29073,125811.4840722661,0.001087044,0.0005290781
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,407.5,0.024237,0.0000079628,0.000093134,2.0514,0.29172,125583.9654392927,0.001089308,0.0005310071
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,408,0.024213,0.0000079772,0.000093315,2.0482,0.29272,125357.2682144111,0.0010915721,0.0005329422
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,408.5,0.024189,0.0000079917,0.000093497,2.045,0.29371,125129.8221905227,0.001093846,0.000534888
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,409,0.024164,0.0000080063,0.000093678,2.0419,0.29471,124901.6399585327,0.0010960828,0.0005367955
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,409.5,0.02414,0.0000080208,0.00009386,2.0387,0.29571,124675.8428086974,0.0010983567,0.0005387535
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,410,0.024116,0.0000080355,0.000094043,2.0356,0.2967,124447.7630514592,0.0011006267,0.0005406891
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,410.5,0.024092,0.0000080501,0.000094226,2.0325,0.2977,124222.0593533,0.0011029104,0.0005426373
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,411,0.024068,0.0000080648,0.000094409,2.0294,0.29869,123995.6353536356,0.0011051804,0.0005445848
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,411.5,0.024044,0.0000080795,0.000094592,2.0263,0.29969,123770.0352744601,0.0011074505,0.0005465383
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,412,0.024019,0.0000080943,0.000094776,2.0232,0.30069,123543.7283026327,0.0011097303,0.0005485025
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,412.5,0.023995,0.0000081091,0.00009496,2.0201,0.30168,123318.2474010679,0.0011120102,0.0005504728
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,413,0.023971,0.0000081239,0.000095144,2.017,0.30268,123093.5880549982,0.00111429,0.0005524492
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,413.5,0.023947,0.0000081388,0.000095329,2.014,0.30368,122868.2361036025,0.0011165796,0.0005544089
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,414,0.023923,0.0000081537,0.000095514,2.0109,0.30467,122643.7077645731,0.0011188692,0.0005564022
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,414.5,0.023899,0.0000081687,0.000095699,2.0079,0.30567,122418.4998837024,0.0011211452,0.000558367
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,415,0.023874,0.0000081837,0.000095884,2.0049,0.30666,122194.1175751799,0.0011234211,0.0005603377
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,415.5,0.02385,0.0000081987,0.00009607,2.0019,0.30766,121970.5563077073,0.0011257205,0.0005623261
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,416,0.023826,0.0000082138,0.000096256,1.9989,0.30866,121746.3293481702,0.0011280062,0.0005643135
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,416.5,0.023802,0.0000082289,0.000096442,1.9959,0.30965,121522.9252998578,0.0011302919,0.0005663069
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,417,0.023778,0.000008244,0.000096629,1.9929,0.31065,121300.339640951,0.0011326011,0.0005683181
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,417.5,0.023753,0.0000082592,0.000096816,1.9899,0.31164,121077.101898489,0.0011348966,0.0005703285
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,418,0.023729,0.0000082745,0.000097003,1.987,0.31264,120853.2237597438,0.0011371783,0.0005723092
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,418.5,0.023705,0.0000082897,0.00009719,1.984,0.31364,120631.6272000193,0.0011394738,0.0005743316
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,419,0.023681,0.000008305,0.000097378,1.9811,0.31463,120409.3919325708,0.001141779,0.0005763359
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,419.5,0.023657,0.0000083203,0.000097565,1.9781,0.31563,120187.9739913224,0.0011440608,0.0005783635
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,420,0.023633,0.0000083357,0.000097754,1.9752,0.31663,119965.929675972,0.0011463758,0.0005803847
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,420.5,0.023608,0.0000083511,0.000097942,1.9723,0.31762,119744.7042904527,0.0011486673,0.0005823999
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,421,0.023584,0.0000083666,0.00009813,1.9694,0.31862,119522.8647240217,0.0011509451,0.0005844141
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,421.5,0.02356,0.0000083821,0.000098319,1.9665,0.31961,119301.8455995514,0.0011532463,0.0005864461
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,422,0.023536,0.0000083976,0.000098508,1.9636,0.32061,119081.6423740116,0.0011555475,0.0005884842
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,422.5,0.023512,0.0000084132,0.000098697,1.9607,0.32161,118860.8377311843,0.001157835,0.0005905213
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,423,0.023488,0.0000084288,0.000098887,1.9579,0.3226,118640.8504176158,0.001160146,0.0005925461
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,423.5,0.023463,0.0000084444,0.000099077,1.955,0.3236,118421.6759035574,0.001162457,0.0005946072
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,424,0.023439,0.0000084601,0.000099266,1.9522,0.32459,118201.9125069444,0.0011647308,0.0005966247
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,424.5,0.023415,0.0000084758,0.000099457,1.9493,0.32559,117982.9632601052,0.0011670515,0.0005987029
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,425,0.023391,0.0000084915,0.000099647,1.9465,0.32659,117764.8236471766,0.0011693487,0.0006007443
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,425.5,0.023367,0.0000085073,0.000099837,1.9437,0.32758,117546.1074606514,0.0011716322,0.0006027845
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,426,0.023342,0.0000085231,0.00010003,1.9409,0.32858,117328.202179958,0.0011739861,0.0006048669
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,426.5,0.023318,0.000008539,0.00010022,1.9381,0.32957,117109.7318187141,0.0011762558,0.0006069118
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,427,0.023294,0.0000085549,0.00010041,1.9353,0.33057,116892.0735484927,0.0011785255,0.0006089627
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,427.5,0.02327,0.0000085708,0.0001006,1.9325,0.33157,116675.2228496757,0.0011807953,0.0006110195
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,428,0.023246,0.0000085868,0.00010079,1.9298,0.33256,116457.8189779662,0.0011830512,0.0006130434
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,428.5,0.023222,0.0000086028,0.00010098,1.927,0.33356,116241.223787604,0.0011853072,0.0006151049
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,429,0.023197,0.0000086189,0.00010118,1.9243,0.33456,116024.0866003782,0.0011877841,0.0006172552
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,429.5,0.023173,0.000008635,0.00010137,1.9215,0.33555,115807.759119861,0.0011900263,0.0006193215
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,430,0.023149,0.0000086511,0.00010156,1.9188,0.33655,115592.2368253748,0.0011922685,0.0006213615
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,430.5,0.023125,0.0000086673,0.00010175,1.9161,0.33754,115376.1840480888,0.0011944968,0.0006234001
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,431,0.023101,0.0000086835,0.00010195,1.9133,0.33854,115160.9374100305,0.00119696,0.0006255998
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,431.5,0.023077,0.0000086997,0.00010214,1.9106,0.33954,114946.4924077842,0.0011991884,0.0006276502
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,432,0.023052,0.000008716,0.00010233,1.9079,0.34053,114731.528223956,0.001201403,0.0006296992
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,432.5,0.023028,0.0000087323,0.00010252,1.9052,0.34153,114517.3665586386,0.0012036176,0.000631754
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,433,0.023004,0.0000087486,0.00010272,1.9026,0.34252,114304.0029261825,0.0012060671,0.0006339047
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,433.5,0.02298,0.000008765,0.00010291,1.8999,0.34352,114090.1312036509,0.0012082679,0.0006359639
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,434,0.022956,0.0000087815,0.0001031,1.8972,0.34452,113875.7615441553,0.0012104549,0.0006380218
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,434.5,0.022931,0.0000087979,0.0001033,1.8946,0.34551,113663.487877789,0.0012128906,0.0006401829
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,435,0.022907,0.0000088144,0.00010349,1.8919,0.34651,113450.7170085315,0.0012150776,0.0006422526
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,435.5,0.022883,0.000008831,0.00010369,1.8893,0.3475,113237.4589514211,0.0012174857,0.000644411
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,436,0.022859,0.0000088476,0.00010388,1.8867,0.3485,113025.00113025,0.0012196589,0.0006464509
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,436.5,0.022835,0.0000088642,0.00010407,1.884,0.3495,112813.3390492092,0.0012218322,0.0006485309
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,437,0.022811,0.0000088808,0.00010427,1.8814,0.35049,112602.468246104,0.0012242403,0.0006507071
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,437.5,0.022786,0.0000088975,0.00010446,1.8788,0.35149,112391.121101433,0.0012263997,0.0006527569
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,438,0.022762,0.0000089142,0.00010466,1.8762,0.35249,112180.5658387741,0.001228794,0.0006549376
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,438.5,0.022738,0.000008931,0.00010485,1.8736,0.35348,111969.5442839548,0.0012309397,0.0006569917
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,439,0.022714,0.0000089478,0.00010505,1.871,0.35448,111759.3151389168,0.0012333202,0.000659177
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,439.5,0.02269,0.0000089647,0.00010524,1.8685,0.35547,111548.629625085,0.0012354521,0.0006612
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,440,0.022665,0.0000089816,0.00010544,1.8659,0.35647,111338.7369733678,0.0012378188,0.0006633897
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,440.5,0.022641,0.0000089985,0.00010563,1.8634,0.35747,111129.6327165639,0.0012399508,0.0006654238
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,441,0.022617,0.0000090154,0.00010583,1.8608,0.35846,110921.3124209686,0.0012423175,0.0006676255
6006,10.1002/adma.201004200,80,1(a),147,Na0.0035Pb0.9965Se1,Na0.0035Pb0.9965Se1,441.5,0.022593,0.0000090324,0.00010602,1.8583,0.35946,110712.5459457066,0.0012444356,0.0006696635
